Customer ID,Customer_Name,Segment,Total_Orders,Total_Sales,Total_Profit,First_Order_Date,Last_Order_Date,Recency_Days,Profit_Margin_%,Customer_Tier
DM-13015,Darrin Martin,Consumer,30,15626.5318,1530.8618999999999,2011-03-04,2014-12-26,6,9.796555752697472,Platinum
DM-13345,Denise Monton,Corporate,27,17054.8905,2876.8071,2011-08-24,2014-12-29,3,16.8679306384289,Platinum
DM-13525,Don Miller,Corporate,19,9640.38168,-925.5615199999999,2011-07-05,2014-11-26,36,-9.600880449787335,Gold
DM-2955,Dario Medina,Corporate,9,2437.407,100.70700000000001,2011-10-25,2014-12-19,13,4.131726872040656,Silver
DM-3015,Darrin Martin,Consumer,6,2105.79,460.89,2013-12-31,2014-12-29,3,21.88679782884333,Silver
DM-3345,Denise Monton,Corporate,6,4998.42,-5474.610000000001,2011-10-07,2014-08-08,146,-109.52681047210919,Silver
DM-3525,Don Miller,Corporate,6,2191.266,652.146,2011-11-07,2014-02-13,322,29.76115177253697,Silver
DN-13690,Duane Noonan,Consumer,24,13098.338,711.4184999999999,2011-02-02,2014-12-12,20,5.431364650996179,Gold
DN-3690,Duane Noonan,Consumer,5,1815.954,-477.876,2012-06-04,2014-12-19,13,-26.315424289381777,Silver
DO-13435,Denny Ordway,Consumer,32,15280.8855,3207.4254,2011-07-26,2014-10-28,65,20.989787535545634,Platinum
DO-13645,Doug O'Connell,Consumer,25,12083.48092,1997.83252,2011-05-24,2014-12-05,27,16.53358443007332,Gold
DO-3435,Denny Ordway,Consumer,10,3515.73,930.21,2011-06-23,2014-11-25,37,26.45851643897569,Silver
DO-3645,Doug O'Connell,Consumer,5,1689.252,-181.09800000000004,2014-01-01,2014-11-20,42,-10.72060296509935,Silver
DP-13000,Darren Powers,Consumer,31,13882.7624,-949.6012,2011-01-04,2014-10-31,62,-6.840145877595657,Platinum
DP-13105,Dave Poirier,Corporate,25,18930.032199999998,3099.9463,2011-01-07,2014-12-25,7,16.375811024769416,Platinum
DP-13165,David Philippe,Consumer,25,22211.28212,1808.31852,2011-03-03,2014-12-24,8,8.14144140905631,Platinum
DP-13390,Dennis Pardue,Home Office,27,10282.7912,2369.829,2011-01-03,2014-12-31,1,23.046553741167088,Gold
DP-3000,Darren Powers,Consumer,10,2093.61,432.15,2011-08-22,2014-12-17,15,20.641380199750667,Silver
DP-3105,Dave Poirier,Corporate,6,6970.715999999999,1500.1860000000001,2011-08-05,2014-10-28,65,21.52126123055365,Gold
DP-3165,David Philippe,Consumer,6,1517.952,-973.788,2011-01-30,2014-12-24,8,-64.15143561851758,Bronze
DP-3390,Dennis Pardue,Home Office,6,1376.1299999999999,318.36,2011-06-15,2014-12-19,13,23.134442240195334,Bronze
DR-12880,Dan Reichenbach,Corporate,32,14415.3383,2112.6456,2011-04-18,2014-12-28,4,14.65553950960693,Platinum
DR-12940,Daniel Raglin,Home Office,33,25641.46492,5505.92292,2011-02-09,2014-12-04,28,21.472731519740332,Platinum
DR-2880,Dan Reichenbach,Corporate,8,2291.463,-128.247,2012-06-07,2014-12-27,5,-5.596730123942652,Silver
DR-2940,Daniel Raglin,Home Office,8,2288.4,598.05,2011-04-19,2014-11-22,40,26.13398007341374,Silver
DS-13030,Darrin Sayre,Home Office,26,11644.2965,1068.3454,2011-04-19,2014-09-29,94,9.174838514288949,Gold
DS-13180,David Smith,Corporate,31,13447.412,1669.7884999999999,2011-04-25,2014-12-17,15,12.417173653934302,Platinum
DS-3030,Darrin Sayre,Home Office,6,1636.512,419.322,2011-08-18,2014-11-13,49,25.622910189476155,Bronze
DS-3180,David Smith,Corporate,2,185.136,43.626,2014-02-11,2014-10-21,72,23.564298677728804,Bronze
DV-13045,Darrin Van Huff,Corporate,24,18106.01292,599.18592,2011-08-17,2014-12-12,20,3.3093200731019916,Platinum
DV-13465,Dianna Vittorini,Consumer,20,12910.87688,2167.68258,2011-01-11,2014-12-02,30,16.78958447321202,Gold
DV-3045,Darrin Van Huff,Corporate,13,4640.319,17.13899999999998,2011-01-21,2014-11-28,34,0.36934960721450355,Silver
DV-3465,Dianna Vittorini,Consumer,5,4037.82,1175.04,2012-06-06,2014-12-18,14,29.10085144954455,Silver
DW-13195,David Wiener,Corporate,26,9689.3171,1623.3823,2011-01-19,2014-12-25,7,16.75435206883672,Gold
DW-13480,Dianna Wilson,Home Office,23,16336.8556,3315.6932,2011-04-02,2014-10-27,66,20.295785683506928,Platinum
DW-13540,Don Weiss,Consumer,20,13166.414999999999,1471.8722,2011-03-28,2014-12-19,13,11.178989876895116,Platinum
DW-13585,Dorothy Wardle,Corporate,37,12143.0436,821.8130000000001,2011-06-02,2014-12-26,6,6.767767843640124,Gold
DW-3195,David Wiener,Corporate,4,1241.2259999999999,115.716,2011-08-24,2012-02-02,1064,9.322718022342427,Bronze
DW-3480,Dianna Wilson,Home Office,12,7118.106000000001,1713.396,2011-04-16,2014-11-06,56,24.070953705943683,Gold
DW-3540,Don Weiss,Consumer,4,1216.587,-1046.163,2011-09-23,2014-11-07,55,-85.99163068485855,Bronze
DW-3585,Dorothy Wardle,Corporate,4,461.87399999999997,48.744,2014-01-08,2014-12-03,29,10.553527585445382,Bronze
Dl-13600,Dorris liebe,Corporate,20,11912.7634,1722.9402,2011-03-16,2014-12-26,6,14.462976743078773,Gold
Dl-3600,Dorris liebe,Corporate,10,2809.056,128.766,2011-11-17,2014-09-11,112,4.583959878336351,Silver
Dp-13240,Dean percer,Home Office,28,22225.61032,3822.69412,2011-05-26,2014-12-13,19,17.19950122836492,Platinum
Dp-3240,Dean percer,Home Office,7,609.3,136.47,2011-10-19,2014-12-06,26,22.39783357951748,Bronze
EA-14035,Erin Ashbrook,Corporate,31,11387.06772,867.1721200000001,2011-02-21,2014-09-29,94,7.615411985975264,Gold
EA-4035,Erin Ashbrook,Corporate,3,131.808,0.8879999999999981,2013-01-23,2014-07-19,166,0.6737072104879812,Bronze
EB-13705,Ed Braxton,Corporate,30,12382.284099999999,894.0075999999999,2011-01-09,2014-11-13,49,7.220054012490312,Gold
EB-13750,Edward Becker,Corporate,20,8489.991,1368.5910000000001,2011-02-08,2014-11-29,33,16.120052424083845,Gold
EB-13840,Ellis Ballard,Corporate,25,20188.15894,5466.49974,2011-02-02,2014-12-29,3,27.077752638299764,Platinum
EB-13870,Emily Burns,Consumer,19,6850.983700000001,187.3762,2011-04-02,2014-12-16,16,2.735026212367138,Gold
EB-13930,Eric Barreto,Consumer,18,9533.9519,1385.4761,2011-02-03,2014-12-12,20,14.532023179181344,Gold
EB-13975,Erica Bern,Corporate,32,13405.6013,2653.5444,2011-06-07,2014-12-31,1,19.794295985813037,Platinum
EB-14110,Eugene Barchas,Consumer,24,13665.4673,3285.6169,2011-03-14,2014-11-26,36,24.04320926515261,Platinum
EB-14170,Evan Bailliet,Consumer,23,6736.4391,276.78319999999997,2011-07-21,2014-12-12,20,4.108746414704469,Gold
EB-3705,Ed Braxton,Corporate,3,3141.63,594.6,2011-05-18,2013-11-28,399,18.926480839564174,Silver
EB-3750,Edward Becker,Corporate,6,939.153,118.563,2011-10-25,2014-06-30,185,12.624460551156202,Bronze
EB-3840,Ellis Ballard,Corporate,6,1797.738,382.248,2011-07-21,2014-11-18,44,21.26272015165725,Silver
EB-3870,Emily Burns,Consumer,5,184.872,-166.818,2011-09-06,2013-08-21,498,-90.23432428923796,Bronze
EB-3930,Eric Barreto,Consumer,9,2433.516,706.266,2011-06-03,2014-12-24,8,29.022451465287265,Silver
EB-3975,Erica Bern,Corporate,9,2713.62,377.19,2011-06-23,2014-11-26,36,13.899882813363698,Silver
EB-4110,Eugene Barchas,Consumer,10,2417.757,-391.953,2012-09-18,2014-12-11,21,-16.211430677276496,Silver
EB-4170,Evan Bailliet,Consumer,6,1267.6200000000001,288.84,2011-04-20,2014-11-07,55,22.786008425237846,Bronze
EC-14050,Erin Creighton,Consumer,19,4430.2361,424.0577,2011-04-11,2014-11-08,54,9.571898436744714,Silver
EC-4050,Erin Creighton,Consumer,7,2301.315,407.715,2012-01-03,2014-07-22,163,17.716609851324133,Silver
ED-13885,Emily Ducich,Home Office,31,18018.879,2933.2625,2011-02-17,2014-12-16,16,16.27882899929568,Platinum
ED-3885,Emily Ducich,Home Office,8,525.474,-360.816,2011-06-17,2014-11-05,57,-68.66486258121239,Bronze
EG-13900,Emily Grady,Consumer,21,16562.35068,3360.54628,2011-02-25,2014-12-09,23,20.290273675089217,Platinum
EG-3900,Emily Grady,Consumer,11,6549.951,-756.309,2011-10-11,2014-11-10,52,-11.546788670632804,Gold
EH-13765,Edward Hooks,Corporate,29,20259.916,1685.9614,2011-01-17,2014-12-29,3,8.321660366212772,Platinum
EH-13945,Eric Hoffmann,Consumer,27,7832.68602,1551.0848199999998,2011-04-29,2014-11-04,58,19.802719220960167,Gold
EH-13990,Erica Hackney,Consumer,26,8807.0846,1552.3205,2011-01-16,2014-11-17,45,17.62581569842079,Gold
EH-14005,Erica Hernandez,Home Office,28,10374.9381,285.64729999999986,2011-02-09,2014-12-29,3,2.7532434145317928,Gold
EH-14125,Eugene Hildebrand,Home Office,31,17408.31362,2105.89082,2011-05-13,2014-09-20,103,12.097040907975094,Platinum
EH-14185,Evan Henry,Consumer,29,12800.51382,1241.8905200000002,2011-02-02,2014-10-25,68,9.701880232804594,Gold
EH-3765,Edward Hooks,Corporate,9,1010.382,-1014.768,2011-03-01,2014-08-25,129,-100.43409324394142,Bronze
EH-3945,Eric Hoffmann,Consumer,9,2518.74,698.97,2011-04-21,2014-09-11,112,27.75078015198076,Silver
EH-3990,Erica Hackney,Consumer,6,672.489,4.599,2011-05-03,2014-11-28,34,0.6838773571017518,Bronze
EH-4005,Erica Hernandez,Home Office,7,2629.674,509.00399999999996,2011-04-18,2014-06-18,197,19.35616353966309,Silver
EH-4125,Eugene Hildebrand,Home Office,13,5012.22,-445.55999999999995,2011-09-02,2014-12-09,23,-8.889474125237918,Silver
EH-4185,Evan Henry,Consumer,8,3577.77,1039.62,2012-05-18,2014-09-01,122,29.05776503240845,Silver
EJ-13720,Ed Jacobs,Consumer,22,8969.44,1012.9436,2011-01-28,2014-11-12,50,11.293275834388767,Gold
EJ-14155,Eva Jacobs,Consumer,23,12324.8446,1975.1191,2011-03-03,2014-12-04,28,16.0255091573325,Gold
EJ-3720,Ed Jacobs,Consumer,8,1727.964,197.004,2012-06-23,2014-07-28,157,11.400931963860359,Silver
EJ-4155,Eva Jacobs,Consumer,5,2631.99,819.45,2011-06-08,2014-12-09,23,31.134236832206813,Silver
EK-13795,Eileen Kiefer,Home Office,17,5597.3462,593.1248,2011-03-18,2014-11-17,45,10.596535908391731,Silver
EK-3795,Eileen Kiefer,Home Office,6,1531.083,172.35299999999998,2012-11-15,2014-06-02,213,11.256933817435108,Bronze
EL-13735,Ed Ludwig,Home Office,23,10515.862000000001,1142.5974,2011-03-01,2014-11-08,54,10.865465902842772,Gold
EL-3735,Ed Ludwig,Home Office,11,3691.392,12.942000000000082,2011-10-07,2014-12-05,27,0.35059944866327075,Silver
EM-13810,Eleni McCrary,Corporate,23,13549.72804,1664.80054,2011-06-08,2014-10-14,79,12.28659745114707,Platinum
EM-13825,Elizabeth Moffitt,Corporate,26,14128.078160000001,2018.14436,2011-08-12,2014-11-06,56,14.284634733362772,Platinum
EM-13960,Eric Murdock,Consumer,37,25228.52948,2593.94148,2011-01-11,2014-12-29,3,10.281778341683987,Platinum
EM-14065,Erin Mull,Consumer,17,12108.30958,3017.73418,2011-07-22,2014-12-15,17,24.922836338646043,Gold
EM-14095,Eudokia Martin,Corporate,17,10889.6997,1684.9539,2011-04-29,2014-12-23,9,15.47291428063898,Gold
EM-14140,Eugene Moren,Home Office,30,21507.29126,3683.1207600000002,2011-01-01,2014-12-07,25,17.12498666370876,Platinum
EM-14200,Evan Minnotte,Home Office,23,17087.77766,3138.33776,2011-05-04,2014-11-20,42,18.36597960509746,Platinum
EM-3810,Eleni McCrary,Corporate,6,1032.879,232.56900000000002,2012-08-28,2014-11-03,59,22.516577450020772,Bronze
EM-3825,Elizabeth Moffitt,Corporate,6,378.258,-30.072000000000003,2011-08-10,2013-09-05,483,-7.950129276842791,Bronze
EM-3960,Eric Murdock,Consumer,8,2855.874,712.074,2011-02-12,2014-06-20,195,24.933663039755956,Silver
EM-4065,Erin Mull,Consumer,9,3213.246,921.726,2011-08-11,2014-11-09,53,28.685198705607974,Silver
EM-4095,Eudokia Martin,Corporate,9,2833.56,79.82999999999998,2011-08-25,2014-08-22,132,2.81730402744251,Silver
EM-4140,Eugene Moren,Home Office,6,1900.791,-58.869,2012-01-11,2014-09-29,94,-3.09707905813948,Silver
EM-4200,Evan Minnotte,Home Office,4,2585.898,509.118,2013-03-14,2014-08-02,152,19.688247564289078,Silver
EN-13780,Edward Nazzal,Consumer,20,6333.9164,478.53349999999995,2011-03-18,2014-12-17,15,7.555096559215715,Gold
EN-3780,Edward Nazzal,Consumer,8,734.856,-240.834,2012-01-20,2014-06-09,206,-32.772951435383256,Bronze
EP-13915,Emily Phan,Consumer,33,16283.35774,2159.58474,2011-05-21,2014-12-19,13,13.262527142635877,Platinum
EP-3915,Emily Phan,Consumer,3,487.95000000000005,-55.61999999999999,2011-06-27,2014-10-17,76,-11.398708884106975,Bronze
ER-13855,Elpida Rittenbach,Corporate,19,13396.0,2212.0922,2011-06-09,2014-10-23,70,16.513080023887728,Platinum
ER-3855,Elpida Rittenbach,Corporate,7,3736.296,373.62600000000003,2011-01-10,2014-11-08,54,9.999903647890854,Silver
ES-14020,Erica Smith,Consumer,32,12827.272939999999,2761.38844,2011-05-19,2014-12-31,1,21.527478622435865,Gold
ES-14080,Erin Smith,Corporate,24,16236.0058,1925.1879000000001,2011-02-02,2014-12-03,29,11.85752163256803,Platinum
ES-4020,Erica Smith,Consumer,7,1892.778,365.988,2011-08-27,2014-12-03,29,19.33602355902277,Silver
ES-4080,Erin Smith,Corporate,9,1925.544,250.10399999999998,2011-05-04,2014-08-08,146,12.988744998815918,Silver
FA-14230,Frank Atkinson,Corporate,29,13535.0628,1245.2617,2011-05-25,2014-12-09,23,9.200265402536587,Platinum
FA-4230,Frank Atkinson,Corporate,6,814.572,250.932,2012-08-27,2014-06-30,185,30.805380003240963,Bronze
FC-14245,Frank Carlisle,Home Office,23,10867.8088,2492.323,2011-08-15,2014-11-19,43,22.933077365144662,Gold
FC-14335,Fred Chung,Corporate,23,8770.73964,1329.92624,2011-03-15,2014-09-15,108,15.163216496984056,Gold
FC-4245,Frank Carlisle,Home Office,6,1540.6380000000001,288.468,2011-04-20,2013-08-27,492,18.723931254454325,Bronze
FC-4335,Fred Chung,Corporate,4,550.95,166.76999999999998,2011-08-17,2014-09-12,111,30.269534440511837,Bronze
FG-14260,Frank Gastineau,Home Office,18,9396.5055,1158.0512,2011-05-21,2014-11-27,35,12.32427523189339,Gold
FG-4260,Frank Gastineau,Home Office,9,308.211,-123.939,2011-09-26,2014-09-12,111,-40.212386968667566,Bronze
FH-14275,Frank Hawley,Corporate,23,13569.566,3539.4216,2011-03-02,2014-12-27,5,26.083528389927874,Platinum
FH-14350,Fred Harton,Consumer,20,10654.52882,2959.86382,2011-09-16,2014-12-30,2,27.78033519834245,Gold
FH-14365,Fred Hopkins,Corporate,30,27649.32652,4101.91312,2011-05-30,2014-12-30,2,14.835490177429467,Platinum
FH-4275,Frank Hawley,Corporate,5,113.064,8.154000000000002,2012-05-24,2014-08-19,135,7.211844618976865,Bronze
FH-4350,Fred Harton,Consumer,3,110.481,-71.829,2011-11-02,2014-12-17,15,-65.01479892470198,Bronze
FH-4365,Fred Hopkins,Corporate,9,2751.348,507.37800000000004,2011-07-25,2014-07-18,167,18.441069613876547,Silver
FM-14215,Filia McAdams,Corporate,31,14353.3978,1000.9706,2011-01-25,2014-12-24,8,6.973753629262612,Platinum
FM-14290,Frank Merwin,Home Office,30,14382.319220000001,2191.58072,2011-08-26,2014-11-25,37,15.238020283629886,Platinum
FM-14380,Fred McMath,Consumer,21,6598.3976999999995,1461.1015,2011-02-25,2014-08-08,146,22.143277298972144,Gold
FM-4215,Filia McAdams,Corporate,6,2935.614,393.054,2012-08-09,2014-09-26,97,13.389158111386578,Silver
FM-4290,Frank Merwin,Home Office,8,2002.71,409.71000000000004,2012-01-20,2014-12-29,3,20.457779708494993,Silver
FM-4380,Fred McMath,Consumer,6,843.54,-445.59,2013-03-21,2014-12-30,2,-52.82381392702183,Bronze
FO-14305,Frank Olsen,Consumer,37,15614.2155,2567.1144,2011-01-25,2014-12-09,23,16.440879786755858,Platinum
FO-4305,Frank Olsen,Consumer,10,2158.446,456.63599999999997,2011-11-29,2014-11-10,52,21.155775961038636,Silver
FP-14320,Frank Preis,Consumer,29,9939.0502,840.6415000000001,2011-06-29,2014-12-08,24,8.45796613443003,Gold
FP-4320,Frank Preis,Consumer,5,816.582,96.55199999999999,2013-02-06,2014-12-04,28,11.82391970432853,Bronze
FW-14395,Fred Wasserman,Corporate,26,16972.7481,1651.7594000000001,2011-04-25,2014-10-29,64,9.731832407269392,Platinum
FW-4395,Fred Wasserman,Corporate,8,1220.811,32.031000000000006,2011-06-03,2014-12-31,1,2.623747656271119,Bronze
GA-14515,George Ashbrook,Consumer,24,12488.67232,1108.47532,2011-05-18,2014-12-09,23,8.87584597943875,Gold
GA-14725,Guy Armstrong,Consumer,24,8817.5455,1012.2714000000001,2011-02-12,2014-12-29,3,11.480194800242312,Gold
GA-4515,George Ashbrook,Consumer,7,1318.389,-316.13100000000003,2011-05-02,2014-11-26,36,-23.97858295237597,Bronze
GA-4725,Guy Armstrong,Consumer,4,1460.796,-240.294,2013-01-15,2014-10-22,71,-16.44952477964069,Bronze
GB-14530,George Bell,Corporate,25,11657.753,560.6201000000001,2011-02-07,2014-11-28,34,4.808989348118802,Gold
GB-14575,Giulietta Baptist,Consumer,24,10748.99238,1621.01368,2011-12-08,2014-12-18,14,15.080610560447713,Gold
GB-4530,George Bell,Corporate,5,525.9,95.67,2011-09-13,2014-09-09,114,18.191671420422136,Bronze
GB-4575,Giulietta Baptist,Consumer,6,1821.912,12.251999999999995,2012-02-10,2014-06-05,210,0.6724803393358183,Silver
GD-14590,Giulietta Dortch,Corporate,29,18005.0006,1826.5178999999998,2011-02-02,2014-12-26,6,10.144503410902413,Platinum
GD-4590,Giulietta Dortch,Corporate,4,700.692,61.632000000000005,2013-08-19,2014-01-13,353,8.795876076792657,Bronze
GG-14650,Greg Guthrie,Corporate,28,12902.96276,1491.59126,2011-01-10,2014-11-28,34,11.560067929700821,Gold
GG-4650,Greg Guthrie,Corporate,5,1000.422,31.932000000000002,2014-02-22,2014-09-19,104,3.191853038017957,Bronze
GH-14410,Gary Hansen,Home Office,36,13659.59598,47.465479999999985,2011-04-22,2014-12-11,21,0.34748816926575005,Platinum
GH-14425,Gary Hwang,Consumer,31,20039.763,3375.2251,2011-04-28,2014-12-13,19,16.84263980567036,Platinum
GH-14485,Gene Hale,Corporate,21,14692.6742,2200.7504000000004,2011-02-01,2014-11-10,52,14.978555775775662,Platinum
GH-14665,Greg Hansen,Consumer,29,12921.45162,1877.94062,2011-06-14,2014-12-29,3,14.533511212419029,Gold
GH-4410,Gary Hansen,Home Office,9,1610.22,566.34,2011-12-13,2014-03-09,298,35.17159145955211,Bronze
GH-4425,Gary Hwang,Consumer,10,4585.83,532.89,2011-01-25,2014-12-10,22,11.620360981545327,Silver
GH-4485,Gene Hale,Corporate,4,794.622,95.20199999999998,2012-11-29,2014-10-07,86,11.980790866600723,Bronze
GH-4665,Greg Hansen,Consumer,9,1077.069,-293.27099999999996,2011-01-24,2014-12-30,2,-27.22861766516351,Bronze
GK-14620,Grace Kelly,Corporate,24,19215.7699,3611.1624,2011-06-04,2014-12-19,13,18.792702133678237,Platinum
GK-4620,Grace Kelly,Corporate,4,764.601,-115.869,2011-01-06,2014-09-22,101,-15.154178453860249,Bronze
GM-14440,Gary McGarr,Consumer,26,15782.46188,1431.2778799999999,2011-03-21,2014-12-12,20,9.068787182142712,Platinum
GM-14455,Gary Mitchum,Home Office,17,10523.649,3106.2264,2011-04-11,2014-12-15,17,29.516628690295544,Gold
GM-14500,Gene McClure,Consumer,23,6704.18562,531.4221200000001,2011-07-23,2014-09-16,107,7.926721456140112,Gold
GM-14680,Greg Matthias,Consumer,31,12010.60944,-1804.82206,2011-01-13,2014-12-30,2,-15.02689825205073,Gold
GM-14695,Greg Maxwell,Corporate,19,14564.942000000001,-71.2805000000001,2011-04-05,2014-11-14,48,-0.4893977607325872,Platinum
GM-4440,Gary McGarr,Consumer,8,735.216,233.736,2011-11-04,2014-12-30,2,31.791473526147417,Bronze
GM-4455,Gary Mitchum,Home Office,4,488.43,-234.11999999999998,2013-10-18,2014-06-06,209,-47.93317363798292,Bronze
GM-4500,Gene McClure,Consumer,5,4298.37,1021.83,2012-10-29,2014-09-18,105,23.77249980806678,Silver
GM-4680,Greg Matthias,Consumer,6,1590.402,466.902,2012-01-21,2014-10-20,73,29.357483202360157,Bronze
GM-4695,Greg Maxwell,Corporate,7,791.502,59.922,2011-06-15,2014-05-23,223,7.570669436084811,Bronze
GP-14740,Guy Phonely,Corporate,25,10793.729,377.67660000000006,2011-04-06,2014-12-30,2,3.4990372650638166,Gold
GP-4740,Guy Phonely,Corporate,8,4610.103,872.4330000000001,2011-12-22,2014-08-02,152,18.92437110407295,Silver
GR-14560,Georgia Rosenberg,Corporate,24,8895.05754,1030.99074,2011-06-23,2014-11-12,50,11.590602257082196,Gold
GR-4560,Georgia Rosenberg,Corporate,6,4955.5289999999995,-534.711,2011-03-08,2014-07-31,154,-10.790190108866279,Silver
GT-14635,Grant Thornton,Corporate,20,19080.34784,-3790.08306,2011-01-04,2014-11-05,57,-19.8638048518931,Platinum
GT-14710,Greg Tran,Consumer,30,34471.89028,5164.84718,2011-03-08,2014-12-23,9,14.982779122491452,Platinum
GT-14755,Guy Thornton,Consumer,23,5601.70652,593.33132,2011-03-30,2014-11-27,35,10.591974389975718,Silver
GT-4635,Grant Thornton,Corporate,7,1145.01,212.16,2012-09-21,2014-12-22,10,18.529095815757067,Bronze
GT-4710,Greg Tran,Consumer,4,1079.0639999999999,49.284,2012-01-17,2014-11-06,56,4.56729165276573,Bronze
GT-4755,Guy Thornton,Consumer,8,3457.578,190.848,2011-05-04,2014-12-31,1,5.519701941648171,Silver
GW-14605,Giulietta Weimer,Consumer,25,16239.4915,934.7202,2011-03-01,2014-12-13,19,5.755846480784204,Platinum
GW-4605,Giulietta Weimer,Consumer,8,1830.789,264.339,2011-06-06,2014-12-17,15,14.438528962103225,Silver
GZ-14470,Gary Zandusky,Consumer,35,20869.699,2885.9929,2011-02-15,2014-12-24,8,13.828627331903542,Platinum
GZ-14545,George Zrebassa,Corporate,24,11593.7308,2645.2998000000002,2011-09-23,2014-10-16,77,22.816639834349097,Gold
GZ-4470,Gary Zandusky,Consumer,8,3835.626,856.446,2011-04-14,2014-08-06,148,22.328715051988908,Silver
GZ-4545,George Zrebassa,Corporate,6,3698.388,1460.298,2011-06-29,2014-12-01,31,39.48471604385478,Silver
HA-14905,Helen Abelman,Consumer,24,15826.81444,-526.0681599999999,2011-06-30,2014-10-23,70,-3.323904263832387,Platinum
HA-14920,Helen Andreada,Consumer,25,9740.3981,1457.3646,2011-02-14,2014-12-11,21,14.962064024877996,Gold
HA-4905,Helen Abelman,Consumer,4,1106.604,-235.626,2013-06-18,2014-12-18,14,-21.292711755966902,Bronze
HA-4920,Helen Andreada,Consumer,6,670.674,103.794,2012-05-16,2014-10-02,91,15.47607332325392,Bronze
HD-14785,Harold Dahlen,Home Office,29,16749.140199999998,1803.1442,2011-05-11,2014-11-19,43,10.765592612330035,Platinum
HD-4785,Harold Dahlen,Home Office,7,3325.6079999999997,828.048,2012-02-15,2014-09-16,107,24.899146261375364,Silver
HE-14800,Harold Engle,Corporate,27,9902.49522,1570.14602,2011-01-30,2014-12-25,7,15.85606440716868,Gold
HE-4800,Harold Engle,Corporate,8,1091.3220000000001,140.292,2012-01-31,2014-11-25,37,12.855234293819787,Bronze
HF-14995,Herbert Flentye,Consumer,28,9712.8699,-474.8709,2011-01-28,2014-12-17,15,-4.889089474986173,Gold
HF-4995,Herbert Flentye,Consumer,8,2099.973,-178.25699999999998,2011-12-06,2013-12-06,391,-8.488537709770554,Silver
HG-14845,Harry Greene,Consumer,30,21228.55452,-824.01028,2011-04-29,2014-12-19,13,-3.8816127552334163,Platinum
HG-14965,Henry Goldwyn,Corporate,34,16810.6866,-1607.2489,2011-09-20,2014-12-08,24,-9.560875996581842,Platinum
HG-15025,Hunter Glantz,Consumer,29,14737.8066,1357.6439,2011-01-26,2014-12-25,7,9.211980702745821,Platinum
HG-4845,Harry Greene,Consumer,9,2987.898,532.518,2011-08-01,2014-08-12,142,17.822495948656883,Silver
HG-4965,Henry Goldwyn,Corporate,5,354.588,9.737999999999994,2011-11-03,2014-09-23,100,2.746285830315745,Bronze
HG-5025,Hunter Glantz,Consumer,7,1476.612,175.272,2011-04-14,2014-12-08,24,11.869875092441344,Bronze
HH-15010,Hilary Holden,Corporate,24,13731.73782,2109.31402,2011-07-07,2014-11-07,55,15.360867267126425,Platinum
HH-5010,Hilary Holden,Corporate,3,1497.57,323.01,2013-09-24,2014-06-18,197,21.56894168553056,Bronze
HJ-14875,Heather Jas,Home Office,32,14312.7962,2324.021,2011-04-29,2014-12-26,6,16.237365274578565,Platinum
HJ-4875,Heather Jas,Home Office,6,1121.22,294.24,2011-09-13,2014-02-24,311,26.24284261786268,Bronze
HK-14890,Heather Kirkland,Corporate,27,13886.4431,2306.9442,2011-01-26,2014-11-18,44,16.61292372270621,Platinum
HK-4890,Heather Kirkland,Corporate,6,1656.966,187.98600000000005,2013-04-04,2014-11-05,57,11.34519356462354,Bronze
HL-15040,Hunter Lopez,Consumer,20,29664.23058,7657.50178,2011-01-21,2014-12-01,31,25.813923470385863,Platinum
HL-5040,Hunter Lopez,Consumer,4,579.336,159.066,2012-08-28,2014-06-26,189,27.456605493185304,Bronze
HM-14860,Harry Marie,Corporate,37,27434.1676,6544.886399999999,2011-07-21,2014-12-30,2,23.85669758757324,Platinum
HM-14980,Henry MacAllister,Consumer,29,12718.7916,1044.7111,2011-08-15,2014-12-06,26,8.213917900816929,Gold
HM-4860,Harry Marie,Corporate,4,1042.77,413.4,2011-01-07,2014-11-27,35,39.644408642366,Bronze
HM-4980,Henry MacAllister,Consumer,5,4409.298,1628.628,2011-12-14,2013-09-23,465,36.93621977920295,Silver
HP-14815,Harold Pawlan,Home Office,24,7321.4395,636.2192,2011-03-25,2014-12-01,31,8.6898102483808,Gold
HP-4815,Harold Pawlan,Home Office,5,1196.682,244.00199999999998,2013-06-05,2014-10-29,64,20.38987801270513,Bronze
HR-14770,Hallie Redmond,Home Office,18,11126.929,1182.9004,2011-02-09,2014-12-18,14,10.630969245871883,Gold
HR-14830,Harold Ryan,Corporate,21,9637.15436,1517.87776,2011-09-15,2014-11-10,52,15.750269252717459,Gold
HR-4770,Hallie Redmond,Home Office,8,4550.322,522.372,2011-07-25,2014-06-27,188,11.479890873656853,Silver
HR-4830,Harold Ryan,Corporate,3,391.93800000000005,-61.842,2012-07-27,2014-08-05,149,-15.778515989773892,Bronze
HW-14935,Helen Wasserman,Corporate,28,17199.202,2653.6991,2011-10-11,2014-11-27,35,15.429198982603959,Platinum
HW-4935,Helen Wasserman,Corporate,7,1174.824,-98.586,2011-09-23,2014-11-05,57,-8.391554820126249,Bronze
HZ-14950,Henia Zydlo,Consumer,22,9656.4048,1003.4369,2011-08-10,2014-11-26,36,10.391412961478167,Gold
HZ-4950,Henia Zydlo,Consumer,6,2830.4159999999997,-261.95399999999995,2011-01-08,2014-06-06,209,-9.254964641240015,Silver
